index,开庭时间,案号,案由,开庭年月,案由类型,label_案由类型
2,2013年06月03日08时30分,（2013）兴民一初字第548号,租赁合同纠纷,2013年06月,租赁合同,租赁合同
3,2013年06月03日08时30分,（2013）兴民一初字第928号,劳动争议纠纷,2013年06月,劳动争议,劳动争议
4,2013年06月03日15时30分,（2013）兴民一初字第113号,民间借贷纠纷,2013年06月,民间借贷,民间借贷
5,2013年06月03日15时30分,（2013）兴民一初字第114号,民间借贷纠纷,2013年06月,民间借贷,民间借贷
6,2013年06月04日15时30分,（2013）兴民一初字第849号,民间借贷纠纷,2013年06月,民间借贷,民间借贷
7,2013年06月04日08时30分,（2013）兴民一初字第900号,医疗损害赔偿纠纷,2013年06月,医疗损害赔偿,其他
8,2013年06月04日08时30分,（2013）兴民一初字第970号,不当得利纠纷,2013年06月,不当得利,其他
9,2013年06月04日08时30分,（2013）兴民一初字第971号,不当得利纠纷,2013年06月,不当得利,其他
10,2013年06月04日08时30分,（2013）兴民一初字第1019号,遗嘱纠纷纠纷,2013年06月,遗嘱,其他
11,2013年06月04日15时30分,（2013）兴民一初字第910号,民间借贷纠纷,2013年06月,民间借贷,民间借贷
12,2013年06月04日15时30分,（2013）兴民一初字第531号,离婚纠纷,2013年06月,离婚,离婚
13,2013年06月04日15时30分,（2013）兴民一初字第921号,民间借贷纠纷,2013年06月,民间借贷,民间借贷
14,2013年06月04日15时30分,（2013）兴民一初字第922号,民间借贷纠纷,2013年06月,民间借贷,民间借贷
15,2013年06月05日15时30分,（2013）兴民一初字第406号,房屋租赁合同纠纷,2013年06月,房屋租赁合同,房屋租赁合同
16,2013年06月06日08时30分,（2013）兴民一初字第823号,继承纠纷,2013年06月,继承,其他
17,2013年06月06日08时30分,（2013）兴民一初字第418号,离婚纠纷,2013年06月,离婚,离婚
18,2013年06月06日08时30分,（2013）兴民一初字第1024号,所有权确认纠纷,2013年06月,所有权确认,其他
19,2013年06月06日15时30分,（2013）兴民一初字第488号,民间借贷纠纷,2013年06月,民间借贷,民间借贷
20,2013年06月06日15时30分,（2013）兴民一初字第1002号,离婚纠纷,2013年06月,离婚,离婚
21,2013年06月07日08时30分,（2013）兴民一初字第916号,商品房销售合同纠纷,2013年06月,商品房销售合同,商品房销售合同
22,2013年06月07日15时30分,（2012）兴民一初字第369号,继承纠纷,2013年06月,继承,其他
0,2013年05月27日08时30分,（2013）兴民一初字第434号,劳务合同纠纷,2013年05月,劳务合同,其他
1,2013年05月27日08时30分,（2013）兴民一初字第435号,劳务合同纠纷,2013年05月,劳务合同,其他
2,2013年05月27日08时30分,（2013）兴民一初字第825号,离婚纠纷,2013年05月,离婚,离婚
3,2013年05月27日15时30分,（2013）兴民一初字第315号,机动车交通事故责任纠纷,2013年05月,机动车交通事故责任,机动车交通事故责任
4,2013年05月27日15时30分,（2013）兴民一初字第924号,机动车交通事故责任纠纷,2013年05月,机动车交通事故责任,机动车交通事故责任
5,2013年05月27日15时30分,（2013）兴民一初字第904号,劳动争议纠纷,2013年05月,劳动争议,劳动争议
6,2013年05月21日15时30分,（2013）兴民一初字第1029号,离婚后财产纠纷,2013年05月,离婚后财产,其他
7,2013年05月27日15时30分,（2013）兴民一初字第997号,劳动争议纠纷,2013年05月,劳动争议,劳动争议
8,2013年05月28日08时30分,（2013）兴民一初字第662号,机动车交通事故责任纠纷,2013年05月,机动车交通事故责任,机动车交通事故责任
9,2013年05月28日08时30分,（2013）兴民一初字第35号,机动车交通事故责任纠纷,2013年05月,机动车交通事故责任,机动车交通事故责任
10,2013年05月28日08时30分,（2013）兴民一初字第694号,机动车交通事故责任纠纷,2013年05月,机动车交通事故责任,机动车交通事故责任
11,2013年05月28日15时30分,（2013）兴民一初字第807号,买卖合同纠纷,2013年05月,买卖合同,买卖合同
12,2013年05月28日15时30分,（2013）兴民一初字第1022号,商品房销售合同纠纷,2013年05月,商品房销售合同,商品房销售合同
13,2013年05月28日15时30分,（2013）兴民一初字第803号,继承纠纷,2013年05月,继承,其他
14,2013年05月28日15时30分,（2013）兴民一初字第925号,劳动争议纠纷,2013年05月,劳动争议,劳动争议
15,2013年05月29日08时30分,（2013）兴民一初字第819号,机动车交通事故责任,2013年05月,机动车交通事故责任,机动车交通事故责任
16,2013年05月29日08时30分,（2013）兴民一初字第929号,离婚纠纷,2013年05月,离婚,离婚
17,2013年05月29日15时30分,（2013）兴民一初字第869号,民间借贷,2013年05月,民间借贷,民间借贷
18,2013年05月30日08时30分,（2013）兴民一初字第986号,民间借贷纠纷,2013年05月,民间借贷,民间借贷
19,2013年05月30日08时30分,（2013）兴民一初字第987号,民间借贷纠纷,2013年05月,民间借贷,民间借贷
20,2013年05月30日08时30分,（2013）兴民一初字第988号,民间借贷纠纷,2013年05月,民间借贷,民间借贷
21,2013年05月30日08时30分,（2013）兴民一初字第835号,物权确认纠纷,2013年05月,物权确认,其他
22,2013年05月30日15时30分,（2013）兴民一初字第418号,离婚纠纷,2013年05月,离婚,离婚
0,2013年05月13日08时30分,（2013）兴民一初字第562号,劳动争议纠纷,2013年05月,劳动争议,劳动争议
1,2013年05月13日08时30分,（2013）兴民一初字第563号,劳动争议纠纷,2013年05月,劳动争议,劳动争议
2,2013年05月13日08时30分,（2013）兴民一初字第341号,房屋买卖合同纠纷,2013年05月,房屋买卖合同,房屋买卖合同
3,2013年05月13日15时30分,（2013）兴民一初字第879号,劳动争议纠纷,2013年05月,劳动争议,劳动争议
4,2013年05月13日15时30分,（2013）兴民一初字第880号,劳动争议纠纷,2013年05月,劳动争议,劳动争议
5,2013年05月13日15时30分,（2013）兴民一初字第892号,委托合同纠纷,2013年05月,委托合同,其他
6,2013年05月13日15时30分,（2013）兴民一初字第893号,委托合同纠纷,2013年05月,委托合同,其他
7,2013年05月14日08时30分,（2013）兴民一初字第327号,民间借贷纠纷,2013年05月,民间借贷,民间借贷
8,2013年05月14日08时30分,（2013）兴民一初字第436号,民间借贷纠纷,2013年05月,民间借贷,民间借贷
9,2013年05月14日08时30分,（2013）兴民一初字第437号,民间借贷纠纷,2013年05月,民间借贷,民间借贷
10,2013年05月14日08时30分,（2013）兴民一初字第438号,民间借贷纠纷,2013年05月,民间借贷,民间借贷
11,2013年05月14日15时30分,（2013）兴民一初字第796号,租赁合同纠纷,2013年05月,租赁合同,租赁合同
12,2013年05月14日15时30分,（2013）兴民一初字第328号,民间借贷纠纷,2013年05月,民间借贷,民间借贷
13,2013年05月15日08时30分,（2013）兴民一初字第877号,民间借贷纠纷,2013年05月,民间借贷,民间借贷
14,2013年05月15日08时30分,（2013）兴民一初字第878号,民间借贷纠纷,2013年05月,民间借贷,民间借贷
15,2013年05月16日08时30分,（2013）兴民一初字第498,商品房销售合同纠纷,2013年05月,商品房销售合同,商品房销售合同
16,2013年05月16日08时30分,（2013）兴民一初字第828号,机动车交通事故责任纠纷,2013年05月,机动车交通事故责任,机动车交通事故责任
17,2013年05月16日15时30分,（2013）兴民一初字第507,商品房销售合同纠纷,2013年05月,商品房销售合同,商品房销售合同
18,2013年05月16日15时30分,（2013）兴民一初字第870号,劳动争议纠纷,2013年05月,劳动争议,劳动争议
0,2013年05月06日08时30分,（2013）兴民一初字第840号,继承纠纷,2013年05月,继承,其他
1,2013年05月06日08时30分,（2013）兴民一初字第330号,离婚纠纷,2013年05月,离婚,离婚
2,2013年05月06日08时30分,（2013）兴民一初字第662号,机动车交通事故责任纠纷,2013年05月,机动车交通事故责任,机动车交通事故责任
3,2013年05月06日15时30分,（2013）兴民一初字第862号,赠与合同纠纷,2013年05月,赠与合同,其他
4,2013年05月07日08时30分,（2013）兴民一初字第585号,医疗服务合同纠纷,2013年05月,医疗服务合同,其他
5,2013年05月07日08时30分,（2013）兴民一初字第846号,民间借贷纠纷,2013年05月,民间借贷,民间借贷
6,2013年05月16日15时30分,（2013）兴民一初字第728号,民间借贷纠纷,2013年05月,民间借贷,民间借贷
7,2013年05月08日08时30分,（2013）兴民一初字第730号,劳动争议纠纷,2013年05月,劳动争议,劳动争议
8,2013年05月08日08时30分,（2013）兴民一初字第831号,离婚纠纷,2013年05月,离婚,离婚
9,2013年05月09日08时30分,（2013）兴民一初字第482号,民间借贷纠纷,2013年05月,民间借贷,民间借贷
10,2013年05月09日15时30分,（2013）兴民一初字第857号,离婚纠纷,2013年05月,离婚,离婚
0,2013年5月3日15时30分,（2013）兴民一初字第871,民间借贷纠纷,2013年05月,民间借贷,民间借贷
1,2013年5月3日15时30分,（2013）兴民一初字第300号,排除妨害纠纷,2013年05月,排除妨害,排除妨害
2,2013年5月3日15时30分,（2013）兴民一初字第663号,离婚纠纷,2013年05月,离婚,离婚
0,2013年04月23日09时00分,（2013）兴刑初字第126号,贩卖毒品罪,2013年04月,贩卖毒品罪,其他
1,2013年04月24日09时00分,（2013）兴刑初字第128号,盗窃罪,2013年04月,盗窃罪,其他
2,2013年04月24日09时30分,（2013）兴刑初字第129号,贩卖淫秽物品牟利罪,2013年04月,贩卖淫秽物品牟利罪,其他
3,2013年04月26日09时00分,（2013）兴刑初字第127号,盗窃罪,2013年04月,盗窃罪,其他
4,2013年04月27日09时00分,（2013）兴刑初字第130号,强奸罪,2013年04月,强奸罪,其他
0,2013年04月15日08时30分,（2013）兴民一初字第664,劳动争议纠纷,2013年04月,劳动争议,劳动争议
1,2013年04月15日08时30分,（2013）兴民一初字第665号,劳动争议纠纷,2013年04月,劳动争议,劳动争议
2,2013年04月15日08时30分,（2013）兴民一初字第666号,劳动争议纠纷,2013年04月,劳动争议,劳动争议
3,2013年04月15日08时30分,（2013）兴民一初字第667号,劳动争议纠纷,2013年04月,劳动争议,劳动争议
4,2013年04月15日08时30分,（2013）兴民一初字第668号,劳动争议纠纷,2013年04月,劳动争议,劳动争议
5,2013年04月15日08时30分,（2013）兴民一初字第341号,房屋买卖合同纠纷,2013年04月,房屋买卖合同,房屋买卖合同
6,2013年04月15日09时00分,（2013）兴刑初字第59号,滥伐林木罪,2013年04月,滥伐林木罪,其他
7,2013年04月15日15时00分,（2013）兴民一初字第583号,房屋租赁合同纠纷,2013年04月,房屋租赁合同,房屋租赁合同
8,2013年04月16日08时30分,（2013）兴民一初字第532号,劳动争议纠纷,2013年04月,劳动争议,劳动争议
9,2013年04月16日08时30分,（2013）兴民一初字第431号,建设工程施工合同纠纷,2013年04月,建设工程施工合同,建设工程施工合同
10,2013年04月16日15时00分,（2013）兴民一初字第494号,劳动争议纠纷,2013年04月,劳动争议,劳动争议
11,2013年04月16日15时00分,（2013）兴民一初字第788号,离婚纠纷,2013年04月,离婚,离婚
12,2013年04月17日09时00分,（2013）兴刑初字第122号,盗窃罪,2013年04月,盗窃罪,其他
13,2013年04月17日09时00分,（2013）兴刑初字第123号,盗窃罪,2013年04月,盗窃罪,其他
14,2013年04月17日09时00分,（2013）兴刑初字第124号,盗窃罪,2013年04月,盗窃罪,其他
15,2013年04月17日09时00分,（2013）兴刑初字第125号,盗窃罪,2013年04月,盗窃罪,其他
16,2013年04月17日15时00分,（2013）兴民一初字第479号,劳动争议纠纷,2013年04月,劳动争议,劳动争议
17,2013年04月17日15时00分,（2013）兴民一初字第785号,离婚纠纷,2013年04月,离婚,离婚
18,2013年04月17日15时00分,（2013）兴民一初字第102号,机动车交通事故责任纠纷,2013年04月,机动车交通事故责任,机动车交通事故责任
19,2013年04月18日08时30分,（2013）兴民一初字第516,机动车交通事故责任纠纷,2013年04月,机动车交通事故责任,机动车交通事故责任
20,2013年04月18日15时00分,（2013）兴民一初字第814号,离婚纠纷,2013年04月,离婚,离婚
21,2013年04月19日09时00分,（2012）兴刑初字第297号,贩卖毒品罪,2013年04月,贩卖毒品罪,其他
22,2013年04月19日09时00分,（2013）兴刑初字第106号,抢夺罪,2013年04月,抢夺罪,其他
0,2013年04月08日08时30分,（2013）兴民一初字第291号,排除妨害纠纷,2013年04月,排除妨害,排除妨害
1,2013年04月08日08时30分,（2013）兴民一初字第408号,机动车交通事故赔偿纠纷,2013年04月,机动车交通事故赔偿,其他
2,2013年04月09日08时30分,（2013）兴民一初字第580号,法定继承纠纷,2013年04月,法定继承,其他
3,2013年04月09日08时30分,（2013）兴民一初字第398号,租赁合同纠纷,2013年04月,租赁合同,租赁合同
4,2013年04月10日08时30分,（2013）兴民一初字第324号,追偿权纠纷,2013年04月,追偿权,其他
5,2013年04月10日08时30分,（2013）兴民一初字第417号,机动车交通事故责任纠纷,2013年04月,机动车交通事故责任,机动车交通事故责任
6,2013年04月10日08时30分,（2013）兴民一初字第481号,离婚纠纷,2013年04月,离婚,离婚
7,2013年04月10日15时00分,（2013）兴民一初字第318号,分家析产纠纷,2013年04月,分家析产,其他
8,2013年04月10日15时00分,（2013）兴民一初字第490,商品房销售合同,2013年04月,商品房销售合同,商品房销售合同
9,2013年04月10日15时00分,（2013）兴民一初字第578号,民间借贷纠纷,2013年04月,民间借贷,民间借贷
10,2013年04月11日08时30分,（2013）兴民一初字第795号,离婚纠纷,2013年04月,离婚,离婚
11,2013年04月11日15时00分,（2013）兴民一初字第31号,民间借贷纠纷,2013年04月,民间借贷,民间借贷
12,2013年04月11日15时00分,（2013）兴民一初字第32号,民间借贷纠纷,2013年04月,民间借贷,民间借贷
0,2013年04月01日08时30分,（2013）兴民一初字第448号,劳动争议纠纷,2013年04月,劳动争议,劳动争议
1,2013年04月01日08时30分,（2013）兴民一初字第449号,劳动争议纠纷,2013年04月,劳动争议,劳动争议
2,2013年04月01日08时30分,（2013）兴民一初字第450号,劳动争议纠纷,2013年04月,劳动争议,劳动争议
3,2013年04月01日08时30分,（2013）兴民一初字第451号,劳动争议纠纷,2013年04月,劳动争议,劳动争议
4,2013年04月01日08时30分,（2013）兴民一初字第452号,劳动争议纠纷,2013年04月,劳动争议,劳动争议
5,2013年04月01日08时30分,（2013）兴民一初字第453号,劳动争议纠纷,2013年04月,劳动争议,劳动争议
6,2013年04月01日08时30分,（2013）兴民一初字第454号,劳动争议纠纷,2013年04月,劳动争议,劳动争议
7,2013年04月01日08时30分,（2013）兴民一初字第431号,建设工程施工合同纠纷,2013年04月,建设工程施工合同,建设工程施工合同
8,2013年04月01日08时30分,（2013）兴民一初字第464号,劳动争议纠纷,2013年04月,劳动争议,劳动争议
9,2013年04月02日08时30分,（2013）兴民一初字第278号,确认合同无效,2013年04月,确认合同无效,其他
10,2013年04月02日08时30分,（2013）兴民一初字第432号,建设工程施工合同纠纷,2013年04月,建设工程施工合同,建设工程施工合同
0,2013年02月25日08时30分,（2012）兴民一初字第779号,民间借贷纠纷,2013年02月,民间借贷,民间借贷
1,2013年02月25日08时30分,（2013）兴民一初字第83号,机动车交通事故责任纠纷,2013年02月,机动车交通事故责任,机动车交通事故责任
2,2013年02月25日15时00分,（2012）兴民一初字第1310号,建设工程施工合同纠纷,2013年02月,建设工程施工合同,建设工程施工合同
3,2013年02月25日15时00分,（2012）兴民一初字第1164号,机动车交通事故责任纠纷,2013年02月,机动车交通事故责任,机动车交通事故责任
4,2013年02月25日15时00分,（2013）兴民一初字第371号,民间借贷纠纷,2013年02月,民间借贷,民间借贷
5,2013年02月26日08时30分,（2013）兴民一初字第100号,机动车交通事故责任纠纷,2013年02月,机动车交通事故责任,机动车交通事故责任
6,2013年02月26日08时30分,（2013）兴民一初字第334号,机动车交通事故责任纠纷,2013年02月,机动车交通事故责任,机动车交通事故责任
7,2013年02月26日08时30分,（2013）兴民一初字第343,劳动争议纠纷,2013年02月,劳动争议,劳动争议
8,2013年02月26日15时00分,（2012）兴民一初字第1112号,离婚纠纷,2013年02月,离婚,离婚
9,2013年02月26日15时00分,（2012）兴民一初字第1311号,确认公证书无效纠纷,2013年02月,确认公证书无效,其他
10,2013年02月27日08时30分,（2012）兴民一初字第1065号,机动车交通事故责任纠纷,2013年02月,机动车交通事故责任,机动车交通事故责任
11,2013年02月27日15时00分,（2012）兴民一初字第1224号,确认合同无效纠纷,2013年02月,确认合同无效,其他
12,2013年02月28日08时30分,（2013）兴民一初字第288号,身体权纠纷,2013年02月,身体权,其他
13,2013年02月28日08时30分,（2013）兴民一初字第316号,变更抚养关系纠纷,2013年02月,变更抚养关系,其他
14,2013年02月28日15时00分,（2013）兴民一初字第368号,劳动争议纠纷,2013年02月,劳动争议,劳动争议
0,2013年01月28日08时30分,（2013）兴民一初字第309号,同居关系析产纠纷,2013年01月,同居关系析产,其他
1,2013年01月28日08时30分,（2013）兴民一初字第311号,医疗损害赔偿纠纷,2013年01月,医疗损害赔偿,其他
2,2013年01月28日08时30分,（2013）兴民一初字第321号,健康权纠纷,2013年01月,健康权,健康权
3,2013年01月28日15时00分,（2012）兴民一初字第814号,机动车交通事故责任纠纷,2013年01月,机动车交通事故责任,机动车交通事故责任
4,2013年01月29日08时30分,（2013）兴民一初字第101号,房屋继承分割纠纷,2013年01月,房屋继承分割,其他
5,2013年01月30日08时30分,（2013）兴民一初字第8号,机动车交通事故责任纠纷,2013年01月,机动车交通事故责任,机动车交通事故责任
0,2013年01月21日08时30分,（2012）兴民一初字第1134号,民间借贷纠纷,2013年01月,民间借贷,民间借贷
1,2013年01月21日08时30分,（2012）兴民一初字第1135号,民间借贷纠纷,2013年01月,民间借贷,民间借贷
2,2013年01月21日08时30分,（2012）兴民一初字第1136号,民间借贷纠纷,2013年01月,民间借贷,民间借贷
3,2013年01月21日08时30分,（2012）兴民一初字第1137号,民间借贷纠纷,2013年01月,民间借贷,民间借贷
4,2013年01月21日08时30分,（2013）兴民一初字第50号,劳动争议纠纷,2013年01月,劳动争议,劳动争议
5,2013年01月21日08时30分,（2013）兴民一初字第92号,民间借贷纠纷,2013年01月,民间借贷,民间借贷
6,2013年01月21日15时00分,（2013）兴民一初字第354号,离婚纠纷,2013年01月,离婚,离婚
7,2013年01月22日08时30分,（2013）兴民一初字第43号,租赁合同纠纷,2013年01月,租赁合同,租赁合同
8,2013年01月22日08时30分,（2013）兴民一初字第44号,租赁合同纠纷,2013年01月,租赁合同,租赁合同
9,2013年01月22日08时30分,（2013）兴民一初字第340号,定金合同纠纷,2013年01月,定金合同,其他
10,2013年01月22日15时00分,（2012）兴民一初字第910号,继承纠纷,2013年01月,继承,其他
11,2013年01月23日08时30分,（2013）兴民一初字第299号,排除妨害纠纷,2013年01月,排除妨害,排除妨害
12,2013年01月23日08时30分,（2013）兴民一初字第300号,排除妨害纠纷,2013年01月,排除妨害,排除妨害
13,2013年01月23日08时30分,（2012）兴民一初字第633号,土地租赁合同纠纷,2013年01月,土地租赁合同,其他
14,2013年01月23日15时00分,（2012）兴民一初字第1091号,房屋买卖合同纠纷,2013年01月,房屋买卖合同,房屋买卖合同
0,2013年01月07日08时30分,（2012）兴民一初字第276号,不当得利纠纷,2013年01月,不当得利,其他
1,2013年01月07日08时30分,（2011）兴民一初字第1012号,离婚纠纷,2013年01月,离婚,离婚
2,2013年01月07日15时00分,（2013）兴民一初字第52号,机动车交通事故责任纠纷,2013年01月,机动车交通事故责任,机动车交通事故责任
3,2013年01月07日15时00分,（2012）兴民一初字第1126号,建设工程施工合同纠纷,2013年01月,建设工程施工合同,建设工程施工合同
4,2013年01月08日08时30分,（2013）兴民一初字第313号,名誉权纠纷,2013年01月,名誉权,其他
5,2013年01月08日08时30分,（2013）兴民一初字第53,租赁合同纠纷,2013年01月,租赁合同,租赁合同
6,2013年01月08日08时30分,（2012）兴民一初字第1191号,机动车交通事故责任纠纷,2013年01月,机动车交通事故责任,机动车交通事故责任
7,2013年01月08日15时00分,（2012）兴民一初字第892号,健康权纠纷,2013年01月,健康权,健康权
8,2013年01月10日08时30分,（2013）兴民一初字第39号,建设工程施工合同纠纷,2013年01月,建设工程施工合同,建设工程施工合同
9,2013年01月10日08时30分,（2013）兴民一初字第89,租赁合同纠纷,2013年01月,租赁合同,租赁合同
10,2013年01月10日15时00分,（2013）兴民一初字第45号,提供劳务者受害责任纠纷,2013年01月,提供劳务者受害责任,其他
11,2013年01月10日15时00分,（2012）兴民一初字第851号,物业服务合同纠纷,2013年01月,物业服务合同,物业服务合同
12,2013年01月10日15时00分,（2013）兴民一初字第22,房屋租赁合同纠纷,2013年01月,房屋租赁合同,房屋租赁合同
0,2012年12月31日08时30分,（2012）兴民一初字第940号,机动车交通事故责任纠纷,2012年12月,机动车交通事故责任,机动车交通事故责任
1,2012年12月31日08时30分,（2012）兴民一初字第941号,机动车交通事故责任纠纷,2012年12月,机动车交通事故责任,机动车交通事故责任
0,2012年10月22日08时30分,（2012）兴民一初字第798号,建设工程施工合同纠纷,2012年10月,建设工程施工合同,建设工程施工合同
1,2012年10月22日08时30分,（2012）兴民一初字第1224号,确认合同纠纷,2012年10月,确认合同,其他
2,2012年10月22日08时30分,（2012）兴民一初字第1226号,土地租赁,2012年10月,土地租赁,其他
3,2012年10月22日08时30分,（2012）兴民一初字第1227号,土地租赁,2012年10月,土地租赁,其他
4,2012年10月22日08时30分,（2012）兴民一初字第1228号,土地租赁,2012年10月,土地租赁,其他
5,2012年10月22日15时30分,（2012）兴民一初字第886号,劳务合同纠纷,2012年10月,劳务合同,其他
6,2012年10月22日15时30分,（2012）兴民一初字第834号,民间借贷纠纷,2012年10月,民间借贷,民间借贷
7,2012年10月23日08时30分,（2012）兴民一初字第1029号,劳动争议纠纷,2012年10月,劳动争议,劳动争议
8,2012年10月23日08时30分,（2012）兴民一初字第1094号,离婚纠纷,2012年10月,离婚,离婚
9,2012年10月23日15时30分,（2012）兴民一初字第1221号,物业服务合同纠纷,2012年10月,物业服务合同,物业服务合同
10,2012年10月24日08时30分,（2012）兴民一初字第968号,共有纠纷,2012年10月,共有,其他
11,2012年10月24日08时30分,（2012）兴民一初字第969号,共有纠纷,2012年10月,共有,其他
12,2012年10月25日08时30分,（2012）兴民一初字第923号,健康权纠纷,2012年10月,健康权,健康权
0,2012年10月08日08时30分,（2012）兴民一初字第259号,建设工程施工合同纠纷,2012年10月,建设工程施工合同,建设工程施工合同
1,2012年10月08日15时30分,（2012）兴民一初字第72号,离婚纠纷,2012年10月,离婚,离婚
2,2012年10月08日15时30分,（2012）兴民一初字第551号,机动车交通事故责任纠纷,2012年10月,机动车交通事故责任,机动车交通事故责任
3,2012年10月08日15时30分,（2012）兴民一初字第1179号,离婚后财产纠纷,2012年10月,离婚后财产,其他
4,2012年10月09日08时30分,（2012）兴民一初字第646号,机动车交通事故责任纠纷,2012年10月,机动车交通事故责任,机动车交通事故责任
5,2012年10月09日08时30分,（2012）兴民一初字第1024号,建设工程施工合同纠纷,2012年10月,建设工程施工合同,建设工程施工合同
6,2012年10月09日08时30分,（2012）兴民一初字第1164号,机动车交通事故责任纠纷,2012年10月,机动车交通事故责任,机动车交通事故责任
7,2012年10月09日15时30分,（2012）兴民一初字第1146号,服务合同纠纷,2012年10月,服务合同,其他
8,2012年10月09日15时30分,（2012）兴民一初字第1171号,委托合同纠纷,2012年10月,委托合同,其他
9,2012年10月09日15时30分,（2012）兴民一初字第1173号,确认合同有效纠纷,2012年10月,确认合同有效,其他
10,2012年10月10日08时30分,（2012）兴民一初字第186号,名誉权纠纷,2012年10月,名誉权,其他
11,2012年10月10日08时30分,（2012）兴民一初字第976号,建设工程施工合同纠纷,2012年10月,建设工程施工合同,建设工程施工合同
12,2012年10月10日08时30分,（2012）兴民一初字第285号,租赁合同纠纷,2012年10月,租赁合同,租赁合同
13,2012年10月10日08时30分,（2012）兴民一初字第1172号,民间借贷纠纷,2012年10月,民间借贷,民间借贷
14,2012年10月10日15时30分,（2012）兴民一初字第1094号,离婚纠纷,2012年10月,离婚,离婚
15,2012年10月10日15时30分,（2012）兴民一初字第1180号,民间借贷纠纷,2012年10月,民间借贷,民间借贷
16,2012年10月10日15时30分,（2012）兴民一初字第1175号,民间借贷纠纷,2012年10月,民间借贷,民间借贷
17,2012年10月11日08时30分,（2012）兴民一初字第1141号,离婚纠纷,2012年10月,离婚,离婚
18,2012年10月10日08时30分,（2012）兴民一初字第593号,申请执行人执行异议之诉纠纷,2012年10月,申请执行人执行异议之诉,其他
19,2012年10月11日08时30分,（2012）兴民一初字第1174号,遗嘱继承纠纷,2012年10月,遗嘱继承,其他
20,2012年10月11日15时30分,（2012）兴民一初字第1108号,买卖合同纠纷,2012年10月,买卖合同,买卖合同
21,2012年10月11日15时30分,（2012）兴民一初字第1195号,房屋租赁合同纠纷,2012年10月,房屋租赁合同,房屋租赁合同
0,2012年09月25日15时30分,（2012）兴民一初字第1119号,民间借贷纠纷,2012年09月,民间借贷,民间借贷
1,2012年09月26日08时30分,（2012）兴民一初字第340号,机动车交通事故责任纠纷,2012年09月,机动车交通事故责任,机动车交通事故责任
2,2012年09月26日08时30分,（2012）兴民一初字第1090号,房屋租赁合同纠纷,2012年09月,房屋租赁合同,房屋租赁合同
3,2012年09月26日15时30分,（2012）兴民一初字第1158号,房屋租赁合同纠纷,2012年09月,房屋租赁合同,房屋租赁合同
4,2012年09月27日08时30分,（2012）兴民一初字第1132号,离婚纠纷,2012年09月,离婚,离婚
5,2012年09月27日08时30分,（2012）兴民一初字第1130号,民间借贷纠纷,2012年09月,民间借贷,民间借贷
6,2012年09月27日08时30分,（2012）兴民一初字第1127号,房屋租赁合同纠纷,2012年09月,房屋租赁合同,房屋租赁合同
7,2012年09月27日15时30分,（2012）兴民一初字第1159号,民间借贷纠纷,2012年09月,民间借贷,民间借贷
8,2012年09月27日15时30分,（2012）兴民一初字第1155号,离婚纠纷,2012年09月,离婚,离婚
0,2012年09月10日08时30分,（2012）兴民一初字第893号,排除妨碍纠纷,2012年09月,排除妨碍,其他
1,2012年09月10日08时30分,（2012）兴民一初字第1080号,商品房销售合同纠纷,2012年09月,商品房销售合同,商品房销售合同
2,2012年09月10日08时30分,（2012）兴民一初字第1081号,商品房销售合同纠纷,2012年09月,商品房销售合同,商品房销售合同
3,2012年09月10日15时30分,（2012）兴民一初字第504号,买卖合同纠纷,2012年09月,买卖合同,买卖合同
4,2012年09月10日15时30分,（2012）兴民一初字第1083号,民间借贷纠纷,2012年09月,民间借贷,民间借贷
5,2012年09月11日08时30分,（2011）兴民一初字第602号,民间借贷纠纷,2012年09月,民间借贷,民间借贷
6,2012年09月11日08时30分,（2012）兴民一初字第869号,建设工程施工合同纠纷,2012年09月,建设工程施工合同,建设工程施工合同
7,2012年09月11日08时30分,（2012）兴民一初字第1074号,机动车交通事故责任纠纷,2012年09月,机动车交通事故责任,机动车交通事故责任
8,2012年09月11日15时30分,（2012）兴民一初字第415号,民间借贷纠纷,2012年09月,民间借贷,民间借贷
9,2012年09月11日15时30分,（2012）兴民一初字第515号,民间借贷纠纷,2012年09月,民间借贷,民间借贷
10,2012年09月12日08时30分,（2012）兴民一初字第1079号,房屋拆迁安置补偿合同纠纷,2012年09月,房屋拆迁安置补偿合同,其他
11,2012年09月12日15时30分,（2011）兴民一初字第443号,机动车交通事故责任纠纷,2012年09月,机动车交通事故责任,机动车交通事故责任
12,2012年09月12日15时30分,（2011）兴民一初字第444号,机动车交通事故责任纠纷,2012年09月,机动车交通事故责任,机动车交通事故责任
13,2012年09月12日15时30分,（2011）兴民一初字第445号,机动车交通事故责任纠纷,2012年09月,机动车交通事故责任,机动车交通事故责任
14,2012年09月12日15时30分,（2012）兴民一初字第1072号,物业服务合同纠纷,2012年09月,物业服务合同,物业服务合同
15,2012年09月13日08时30分,（2012）兴民一初字第1003号,房屋租赁合同纠纷,2012年09月,房屋租赁合同,房屋租赁合同
16,2012年09月13日08时30分,（2011）兴民一初字第1111号,离婚纠纷,2012年09月,离婚,离婚
17,2012年09月13日15时30分,（2012）兴民一初字第648号,建设工程施工合同纠纷,2012年09月,建设工程施工合同,建设工程施工合同
18,2012年09月13日15时30分,（2012）兴民一初字第267号,离婚纠纷,2012年09月,离婚,离婚
